text,label,id_reply
Be a girl with a mind a bitch with an attitude and a lady with class,1,201010101021010
Be fearful of the wrath of God in a country where many mock Christianity embrace perversion abortion and bows to PCmulticulturalism,2,201010101021010
Be mean or rude to my little sister again and Ill kick your ass It applies to all of you little snooty bitches K thanks,1,201010101021010
Be my backbone every nicca need a spine,1,201010101021010
Be trippin when I call you hoe but bitch you know I talk like Dat  voice,1,201010101021010
Beans that were yellow before Friday night are brown nowa few green leaves curledfrost but not freezebean size reduced  top end shrinks,2,201010101021010
Bears game today bitches Not to mention lean and bud before the train ride lol,1,201010101021010
Beat the pussy down like my nemesis,1,201010101021010
Beat the pussy in so well her shit still hurting from a week ago,1,201010101021010
Beat ya bitch pussy up every time I see her like a bully  Then send her outta town wit cookies,1,201010101021010
Beautiful Fairy Elegant Dress,2,201010101021010
Because I had to accept being called a bitch every time I asserted myself,1,201010101021010
Because Id rather wear my hair long and have piercings Im a faggot that will never go anywhere in life,1,201010101021010
Because a nigguh but dont mean youre pussy is bomb,1,201010101021010
Because at your local insurance agency the customer is ALWAYS our bitch ,1,201010101021010
Because idk if your still tryna get with her again or not  bitch i might be,1,201010101021010
Because if nobody was judging the birds this account wouldnt even cause a ripple in d ocean,2,201010101021010
Because of the message that sends to LGBTQ residents in the state Not as if West Virginia is a paradise for queer people Today is major,1,201010101021010
Beefin ova bitches trade ya clip for Pom Poms,1,201010101021010
Been Huntin hard and finally nailed her Best wedding koozie Ive ever seen,2,201010101021010
Been a trill nicca since a Lil nicca,1,201010101021010
Been a while since its just been me solo at the crib feeling kinda lonely like a hoe,1,201010101021010
Been hooping all day tired than bitch,1,201010101021010
Been schooling these bitches since ,1,201010101021010
Been sleeping toooooo much fuck it ima enjoy it before i start working jobs like a hoe haha,1,201010101021010
Been told by a lot of people that Im cool then a hoe and that they dont understand why someone wouldnt like me,1,201010101021010
Beer ball isnt for pussies,1,201010101021010
Before I let a pussy cut my hair I just will let it grow,1,201010101021010
Before the madness with my single bitches ,1,201010101021010
Behind every independent woman is a pack of hating hoes,1,201010101021010
Being a girl sucks We have to deal with periods making us a bitch shaving our legs on a daily basis and worrying about what we eat,1,201010101021010
Being a hoe aint cute,1,201010101021010
Being a hoe is cute in,1,201010101021010
Being a sober soul just wasnt interesting bitch im living,1,201010101021010
Being coons  At  Yall are amazing,2,201010101021010
Being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend,1,201010101021010
Believe in the heart of the cards bitch,1,201010101021010
Believe it or not hoes get boring after awhile,1,201010101021010
Ben will gett ya some pussy ben will get ya some head,1,201010101021010
Bengals kicker trash,2,201010101021010
Benzino is a bitch point blank period,1,201010101021010
Besides my sisters this is one of two bitches you will always catch me with,1,201010101021010
Best behaved kids ever at mommys commercial audition Oreo McFlurries for everybody ,2,201010101021010
Best of luck to Tino The Bambino Martinez in Miami your legacy is saved LOL,2,201010101021010
Best rider That goes to a blaxican,2,201010101021010
Bet Charlie Strong has contacted Ridley,2,201010101021010
Bet they want a cookie Bergbrain You mean like you want a cracker Kinda bitter here today arentcha mngop,2,201010101021010
Bet you aint gone em tho   Na why OOMF just tweeted that  amp she know ha pussy WACK,1,201010101021010
Betta ask round these streets bitch bout Jay,1,201010101021010
Better keep ya shit n line nicca ,1,201010101021010
Better nip that shit in the bud early,1,201010101021010
Better play your part bitch dont be a smart bitch cuz I might have a change of heart,1,201010101021010
Between the constant tweegrams and the bad bitches playing themselves out for attention and the stupid caption pics instagram lost me,1,201010101021010
Between this trend and the vines acting like women its like niggas couldnt wait to be faggots,0,201010101021010
Beyonc more of a hipster bitch wit no hips these days,1,201010101021010
Big GDay so to nicca lol,1,201010101021010
Big Red and fat squaw lol my hubby is so funny,2,201010101021010
Big Squawk Q when will DFL dump Ryan Uncle Tom Winkler  Not going to happen Berg Bleat on proud,2,201010101021010
Big bird holds press conf claims he does not care for the letter f,2,201010101021010
Big bitches be like  Im Thick yea bitch atound the midsection,1,201010101021010
Big black bitches out here arguing,1,201010101021010
Big boobs  no ass No ass  big boobs Big boobs and big ass  ugly face Big boobs  big ass  pretty face  hoe,1,201010101021010
Big bro moose trying slide into these hoes DMs,1,201010101021010
Big greenmile tweetin ass nicca,1,201010101021010
Big hair bitches gtgtgtgtgtgtgtgtgtgt,1,201010101021010
Big moe rn like a hoe haha yuhhhh,1,201010101021010
Big night of  and,2,201010101021010
Big ol pussy Harrington blocked me again,1,201010101021010
Big thick pretty bitch,1,201010101021010
Biggest booth I ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard,1,201010101021010
Biggie was and always will be the flyest cunt in rap,1,201010101021010
Bigots demand recount in rights ordinance referendum,2,201010101021010
Bij vraag wat is d naam van de engels des doodsdacht eerst RobertIkIsraeluhm iets met Gargamelhoe heet die kat ook al weeroja Azrael,1,201010101021010
Biker gang looking ass bitches with titty tats Foh sons of anarchy,1,201010101021010
Bill Cosby stealing pussy,1,201010101021010
Bill Romanowski is still a cunt Who saw that one coming,1,201010101021010
Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO bitch pick one Fucking hate you I know you proud but shit,0,201010101021010
Birthday today bitches and I gotta work ,1,201010101021010
Bitch I want my number back yo pussy mustard oh yeah FUCK DAT BITCH TRUST ME,1,201010101021010
Bitch Im not about to eat ya pussy all day long I got a life,1,201010101021010
Bitch Im the man thats right I said it bitch Im the man dont you forget it ,1,201010101021010
Bitch aint u his lawyer y u thank ery body STFU kill dat bitch to,1,201010101021010
Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up,1,201010101021010
Bitch ass nigga be hating on black women Uncle Tom bitch punk,0,201010101021010
Bitch ass people are the first to call someone out for being a bitch,1,201010101021010
Bitch bitch bitch,1,201010101021010
Bitch dont talk yo shit then say you on papers when a bitch trinna get down  you a straight FAG BITCH foe dat Scary ass hoe,1,201010101021010
Bitch duck on whore ass slut cunt ha Biden its Gucci Tho whatever Nigea,1,201010101021010
Bitch fuck yo nigga whats up with that pussy,0,201010101021010
Bitch fuk wat a hater gotta say brickk ent ya bitch,1,201010101021010
Bitch had a redbook account with all selfies on the add like bitch no tricks wanna see yo face,1,201010101021010
Bitch i wouldnt eat yah pussy wit another nigga tongue,1,201010101021010
Bitch just sucked my dick and tried to give me sugar bitch get out,1,201010101021010
Bitch killa gone be dacing in that bitch cdfu,1,201010101021010
Bitch nicca talmbout a mf peatDf yall aint da Lakers,1,201010101021010
Bitch shutcho got damn mouf hoe   Mallett aint gon help yo funky ass texans,1,201010101021010
Bitch you frooooontin bitch you frooooontin Lol,1,201010101021010
Bitch youre the ugliest cunt ever,0,201010101021010
Bitch you may have a million dollar body but you got a dollar menu face and a fourpiece nugget pussy so you aint worth shit,1,201010101021010
Bitches ah have a baby amp be like dont claim my child bitch you good amp goddamn well aint NOBODY claiming your creature ,1,201010101021010
Bitches aint shit but hoes and tricks,1,201010101021010
Bitches always like you got hoes I be like duhh Im tryna make you one of em  nbs,1,201010101021010
Bitches always think somebody want them or they little coochie lol chilling dont exist nomore  Iont want yall hoes,1,201010101021010
Bitches be in the th grade talking about  where my bae at  No bitch  where ya credits at,1,201010101021010
Bitches be happy about burger king pollo tropical on lunch break at work but act like dinner with new niggaz gotta be upscale,1,201010101021010
Bitches be having a nigga but want to be another nigga WCW bitch it dont work like that,0,201010101021010
Bitches be in they feelings to much like live bitch,1,201010101021010
Bitches be like Keep Calm Im Single first of all bitch nobody was hype,1,201010101021010
Bitches be like New Avi gtgt and Im just like bitch your new avi is UGLY your old avi was UGLY bitch YOU ugly,1,201010101021010
Bitches be like I want something real  And I be like I want a bitch with real hair but we cant always get what we want now can we lol,1,201010101021010
